id,volume,domain,type,priority,requirement,rationale,verification,acceptance
REQ-00443,V21,GREEN,Acceptation,N1,"Le module GreenOps et capacité énergétique doit disposer de critères d’acceptation mesurables, de tests automatisés et d’une traçabilité exigence → cas d’usage → test.",Garantir vérifiabilité contractuelle.,Contrôle matrice de traçabilité.,Aucune exigence N1 du module n’est orpheline.
REQ-00444,V22,SBOM,Fonctionnelle,N1,"OpenInfra doit fournir le module SBOM, vulnérabilités et exposition contextualisée avec APIs, UI, audit, RBAC, imports/exports contrôlés et traçabilité complète.","Le domaine SBOM, vulnérabilités et exposition contextualisée apporte une capacité enterprise nécessaire au référentiel OpenInfra v4.","Test fonctionnel bout-en-bout, revue API/UI et vérification audit.","Le module SBOM, vulnérabilités et exposition contextualisée est utilisable par API et UI avec droits, audit et critères d’acceptation vérifiés."
REQ-00445,V22,SBOM,Fonctionnelle,N1,"Le module SBOM, vulnérabilités et exposition contextualisée doit être strictement séparé du périmètre ITSM et ne doit pas créer de ticket, incident, demande ou changement natif.",Préserver la frontière produit OpenInfra sans gestion ITSM intégrée.,Revue fonctionnelle et tests négatifs sur les workflows.,Aucune capacité de ticketing natif n’est exposée dans ce module.
REQ-00446,V22,SBOM,Données,N1,"Le modèle de données du module SBOM, vulnérabilités et exposition contextualisée doit utiliser des entités typées, contraintes d’intégrité, propriétaires, tenant, statut, historique et audit.","Garantir cohérence, exploitation et gouvernance des données.","Revue dictionnaire, tests migrations et tests contraintes.","Chaque entité critique possède clé stable, contraintes, audit et règles de rétention."
REQ-00447,V22,SBOM,Performance,N1,"Les données volumineuses du module SBOM, vulnérabilités et exposition contextualisée doivent être partitionnées, paginées, indexées et exploitées sans scan complet non maîtrisé.",Respecter la conception supérieure à 10 milliards d’entrées.,"Analyse DDL, tests EXPLAIN, benchmark API.",Les requêtes critiques utilisent les index attendus et les exports massifs sont asynchrones.
REQ-00448,V22,SBOM,Sécurité,N1,"Le module SBOM, vulnérabilités et exposition contextualisée doit appliquer RBAC/ABAC, isolation tenant, masquage des données sensibles et audit immuable des opérations critiques.",Protéger les données sensibles et respecter les exigences Zero Trust.,"Tests RBAC/ABAC, tests audit et tests sécurité.",Un utilisateur sans droit ne peut ni lire ni modifier les ressources hors périmètre.
REQ-00449,V22,SBOM,Résilience,N1,"Les traitements longs du module SBOM, vulnérabilités et exposition contextualisée doivent être asynchrones, idempotents, relançables, annulables si possible et suivis par métriques.",Éviter les blocages API et permettre la reprise après incident.,"Tests worker, crash recovery, dead-letter queue et reprise.",Un crash worker ne perd aucun job validé et l’état final reste cohérent.
REQ-00450,V22,SBOM,Observabilité,N2,"Le module SBOM, vulnérabilités et exposition contextualisée doit exposer métriques, logs structurés, traces et événements métier corrélables.",Faciliter exploitation et diagnostic en production.,Test observabilité et contrôle dashboards.,"Chaque opération critique produit log, métrique, trace et événement corrélés."
REQ-00451,V22,SBOM,API,N1,"Les APIs du module SBOM, vulnérabilités et exposition contextualisée doivent supporter pagination cursor-based, filtres sélectifs, tri indexé, OpenAPI et webhooks métier.",Permettre automatisation industrielle et intégrations externes.,Tests API contractuels et tests de charge.,Les endpoints refusent les lectures volumineuses non filtrées et les contrats API sont validés.
REQ-00452,V22,SBOM,Audit,N1,"Toute modification métier du module SBOM, vulnérabilités et exposition contextualisée doit conserver ancien état, nouvel état, acteur, source, corrélation et preuve.","Garantir forensic, conformité et auditabilité.",Tests audit et relecture historique.,Un changement peut être reconstitué avec preuve et horodatage.
REQ-00453,V22,SBOM,Intégration,N2,"Le module SBOM, vulnérabilités et exposition contextualisée doit publier des événements temps réel et consommer les données des autres domaines OpenInfra sans duplication incohérente.",Préserver l’urbanisation et éviter les silos.,Test event bus et test cohérence inter-domaines.,Les relations transverses sont référencées par identifiants stables et contrôles d’intégrité.
REQ-00454,V22,SBOM,Fonctionnelle,N1,"Le module SBOM, vulnérabilités et exposition contextualisée doit fournir au moins les capacités suivantes : import CycloneDX et SPDX; versionnement SBOM par application, image, release et environnement; corrélation composant ↔ version ↔ licence ↔ CVE ↔ application ↔ actif; exposition contextualisée selon Internet, flux, criticité métier et dépendances.",Couvrir le besoin métier prioritaire du volume.,Scénarios nominaux API/UI et tests fonctionnels.,Les quatre capacités prioritaires sont démontrées avec données représentatives.
REQ-00455,V22,SBOM,Fonctionnelle,N2,"Le module SBOM, vulnérabilités et exposition contextualisée doit fournir les capacités avancées suivantes : priorisation risque selon exploitabilité, criticité, exposition et compensating controls; comparaison SBOM entre releases; intégration CI/CD par API et webhooks; exports conformité et preuves d’audit.",Couvrir les besoins d’exploitation avancée.,Tests fonctionnels et revue documentaire.,"Les capacités avancées sont documentées, sécurisées et traçables."
REQ-00456,V22,SBOM,Qualité,N1,"Les données du module SBOM, vulnérabilités et exposition contextualisée doivent être vérifiées par règles qualité, exceptions justifiées et rapports de conformité.",Empêcher la dérive du référentiel.,Tests règles qualité et tests exceptions.,"Les écarts sont détectés, priorisés, historisés et exportables."
REQ-00457,V22,SBOM,Exploitation,N2,"Le module SBOM, vulnérabilités et exposition contextualisée doit disposer de runbooks d’exploitation, sauvegarde, purge, restauration et support diagnostic.",Permettre une exploitation enterprise stable.,Revue runbooks et test restauration ciblée.,Les procédures sont exécutables et reliées aux métriques de supervision.
REQ-00458,V22,SBOM,Acceptation,N1,"Le module SBOM, vulnérabilités et exposition contextualisée doit disposer de critères d’acceptation mesurables, de tests automatisés et d’une traçabilité exigence → cas d’usage → test.",Garantir vérifiabilité contractuelle.,Contrôle matrice de traçabilité.,Aucune exigence N1 du module n’est orpheline.
REQ-00459,V23,K8S,Fonctionnelle,N1,"OpenInfra doit fournir le module Kubernetes avancé et mapping cloud-native avec APIs, UI, audit, RBAC, imports/exports contrôlés et traçabilité complète.",Le domaine Kubernetes avancé et mapping cloud-native apporte une capacité enterprise nécessaire au référentiel OpenInfra v4.,"Test fonctionnel bout-en-bout, revue API/UI et vérification audit.","Le module Kubernetes avancé et mapping cloud-native est utilisable par API et UI avec droits, audit et critères d’acceptation vérifiés."
REQ-00460,V23,K8S,Fonctionnelle,N1,"Le module Kubernetes avancé et mapping cloud-native doit être strictement séparé du périmètre ITSM et ne doit pas créer de ticket, incident, demande ou changement natif.",Préserver la frontière produit OpenInfra sans gestion ITSM intégrée.,Revue fonctionnelle et tests négatifs sur les workflows.,Aucune capacité de ticketing natif n’est exposée dans ce module.
REQ-00461,V23,K8S,Données,N1,"Le modèle de données du module Kubernetes avancé et mapping cloud-native doit utiliser des entités typées, contraintes d’intégrité, propriétaires, tenant, statut, historique et audit.","Garantir cohérence, exploitation et gouvernance des données.","Revue dictionnaire, tests migrations et tests contraintes.","Chaque entité critique possède clé stable, contraintes, audit et règles de rétention."
REQ-00462,V23,K8S,Performance,N1,"Les données volumineuses du module Kubernetes avancé et mapping cloud-native doivent être partitionnées, paginées, indexées et exploitées sans scan complet non maîtrisé.",Respecter la conception supérieure à 10 milliards d’entrées.,"Analyse DDL, tests EXPLAIN, benchmark API.",Les requêtes critiques utilisent les index attendus et les exports massifs sont asynchrones.
REQ-00463,V23,K8S,Sécurité,N1,"Le module Kubernetes avancé et mapping cloud-native doit appliquer RBAC/ABAC, isolation tenant, masquage des données sensibles et audit immuable des opérations critiques.",Protéger les données sensibles et respecter les exigences Zero Trust.,"Tests RBAC/ABAC, tests audit et tests sécurité.",Un utilisateur sans droit ne peut ni lire ni modifier les ressources hors périmètre.
REQ-00464,V23,K8S,Résilience,N1,"Les traitements longs du module Kubernetes avancé et mapping cloud-native doivent être asynchrones, idempotents, relançables, annulables si possible et suivis par métriques.",Éviter les blocages API et permettre la reprise après incident.,"Tests worker, crash recovery, dead-letter queue et reprise.",Un crash worker ne perd aucun job validé et l’état final reste cohérent.
REQ-00465,V23,K8S,Observabilité,N2,"Le module Kubernetes avancé et mapping cloud-native doit exposer métriques, logs structurés, traces et événements métier corrélables.",Faciliter exploitation et diagnostic en production.,Test observabilité et contrôle dashboards.,"Chaque opération critique produit log, métrique, trace et événement corrélés."
